id_renabap,nombre_barrio,peligrosidad,fam_expuestas_edificios,fam_expuestas_ghsl,fam_expuestas_areal
2,Malvinas II,baja,3.538827258320127,0.0,1.0018846566069923
3,Ferroviario,baja,33.65423728813559,14.286418558204144,18.936165788397552
3,Ferroviario,media,22.766101694915257,32.93185788162445,12.808608599748021
4,La Favelita,alta,36.258823529411764,0.0,29.808780523555715
4,La Favelita,media,122.96470588235293,134.0000057868011,104.1912194765755
5,Casaca,alta,8.411764705882351,0.5513602683505813,13.675382446096851
5,Casaca,baja,5.176470588235294,21.44863967002464,1.2454370584934835
5,Casaca,media,5.176470588235294,0.0,3.2664622887934462
6,La Güemes,alta,13.0,0.0,11.54674639103531
6,La Güemes,media,2.4375,0.0,1.4532536089359214
7,8 y 489,alta,0.0,0.0,0.7015772180191675
7,8 y 489,media,25.0,25.0,24.298422781968824
8,La Fábrica,baja,16.525821596244132,0.0,7.852107215785744
10,Hijos de Malvinas,baja,6.446721311475409,0.0,2.7818295431951907
10,Hijos de Malvinas,media,0.49590163934426235,0.0,0.011653800972641624
11,514 y 138,baja,12.86096256684492,0.0,9.891252067754886
11,514 y 138,baja,12.86096256684492,1.7230323263379768,9.891252067754886
12,Villa Rica,alta,35.776595744680854,10.858778495077146,34.57274109527962
12,Villa Rica,media,32.638297872340424,48.14122254240873,24.427258904689698
13,El Progreso,alta,56.96,35.737901689646684,45.96193556177077
13,El Progreso,media,16.64,28.262098310353313,18.038064438302044
14,El Rincón I,alta,0.5,0.0,0.28994949248344126
14,El Rincón I,baja,59.5,39.449800761545134,42.3603741680396
14,El Rincón I,media,22.0,24.55019579235435,21.349676339396158
15,La Fortaleza,alta,83.22865013774106,58.028817460055855,82.64641171276779
15,La Fortaleza,baja,2.506887052341598,0.0,2.2436249050160337
15,La Fortaleza,media,133.366391184573,123.97118402190806,97.10996338227848
17,Vieja Estación,baja,4.125,0.0,1.7839096789435842
18,El Triángulo,baja,28.695652173913043,38.662307091866886,22.20036134225058
18,El Triángulo,media,0.0,0.0,1.4784292572192392
21,El Rincón II,alta,25.375,3.0007061670793753,26.878728974438847
21,El Rincón II,baja,55.125,87.45413987168135,38.6158583205945
21,El Rincón II,media,43.75000000000001,42.85706479511647,44.13337471353913
22,Colinas del Sol,baja,65.77651515151516,101.61376846392523,45.96518323769764
22,Colinas del Sol,media,32.03030303030303,0.0,28.921730878378778
23,Malvinas Argentinas,baja,16.081218274111674,34.31081149646904,11.457004323657964
24,La Banda,alta,48.70544090056285,80.57251965581516,35.84274305856327
24,La Banda,baja,99.8874296435272,86.87160474959816,90.58398243923986
24,La Banda,media,92.45778611632271,41.472084239597635,75.79110943726583
28,El Rincón III,alta,80.44700460829493,42.484822174561394,54.42632599526597
28,El Rincón III,baja,27.398617511520737,3.934463859631749,21.056035399620274
28,El Rincón III,media,183.04608294930875,206.5807123967472,177.5176386051071
31,Villa Las Rosas,alta,31.30434782608696,35.37439121141071,36.15207349875655
31,Villa Las Rosas,baja,75.65217391304348,26.71237324432539,56.794688342739356
31,Villa Las Rosas,media,121.73913043478261,59.33936467853995,79.55146448328858
35,San Cayetano,baja,142.37969924812032,124.72463533799265,136.02495812151946
35,San Cayetano,media,63.229323308270686,73.78185621119852,51.0554199743787
36,166 y 523,baja,36.99152542372882,33.842749400875086,30.612010374110064
36,166 y 523,media,3.4322033898305087,0.0,3.7307142902994612
38,Las Casuarinas,alta,32.35531135531136,30.649401235457454,36.40572949438899
38,Las Casuarinas,baja,38.560439560439555,48.830347285044304,21.681399701554454
38,Las Casuarinas,media,58.94871794871795,39.19083418412508,41.560724934320035
39,La Esperanza,baja,1.4627659574468086,9.981037814163457,2.278712621991059
39,La Esperanza,media,3.2180851063829787,0.0,1.934226263674433
41,Los Rosales,baja,39.16216216216216,8.92436885065215,25.19700963858748
41,Los Rosales,media,56.45454545454545,48.92038043436541,56.10349530824951
42,Las Palmeras,alta,256.9685230024213,238.9011639038348,236.9352541327763
42,Las Palmeras,baja,133.24293785310735,102.99942352021307,99.70387908320829
42,Las Palmeras,media,249.83050847457625,220.03281111867597,190.934448841288
43,Sin Nombre,baja,5.925925925925926,0.0,1.343828800246626
44,El Triunfo,baja,50.46070460704607,44.16099257005439,43.25952602382158
46,Sin Nombre,alta,73.63961813842482,51.64665475605032,76.2470578726465
46,Sin Nombre,baja,68.52028639618139,28.28296771077376,61.113030940403675
46,Sin Nombre,media,76.00238663484487,100.51268299566004,68.98321367240317
47,155 y 46,alta,20.806451612903228,0.0,14.807197646378919
47,155 y 46,baja,4.161290322580645,0.0,5.5677891810816496
47,155 y 46,media,30.053763440860216,43.000000623834296,21.871151421947644
49,Sin Nombre,baja,59.42857142857143,53.23191365579918,43.500869203731376
49,Sin Nombre,media,77.07142857142857,71.99500054358191,69.27226657463308
51,Santa Isabel,baja,0.41711229946524064,0.0,0.12884056840602773
51,Santa Isabel,media,0.8342245989304813,0.0,0.868426207189013
55,El Bajo,baja,2.0412371134020617,0.0,1.3681500231669486
57,Villa Alba,baja,68.11538461538461,27.359053597014857,46.5199249840865
57,Villa Alba,media,0.3642533936651584,0.0,0.1799499270389594
59,Villa Aburridita,alta,0.4145211122554068,0.0,1.6311030695891289
59,Villa Aburridita,baja,379.70133882595263,261.30389155068383,285.8680672051041
59,Villa Aburridita,media,21.140576725025745,21.032785529954545,21.261297463175037
60,Dos de abril,baja,110.97872340425532,67.27532516187298,90.43902585649924
60,Dos de abril,media,18.826747720364743,13.68540274036033,15.223120413475652
61,La Esperanza,alta,131.2218649517685,128.03873072730372,119.7371608381064
61,La Esperanza,baja,9.903536977491962,0.0,4.969404030176159
61,La Esperanza,media,106.46302250803858,69.05047437276622,90.6900058970324
63,La Palangana,baja,11.140625,0.0,5.645324891801443
63,La Palangana,media,38.75,17.400454494591756,26.423817093140293
64,El Molino,alta,39.08571428571428,23.836841252657486,30.625117892391085
64,El Molino,baja,3.8000000000000003,0.0,2.906675458962065
64,El Molino,media,73.28571428571429,71.16316154910707,56.923612904895094
65,Barrio Nuevo,alta,37.22536945812808,43.57895617397108,48.32459696765384
65,Barrio Nuevo,baja,73.62807881773399,52.421078292508554,49.01663873143599
65,Barrio Nuevo,media,118.46305418719213,87.84529135415323,98.64586385915783
68,Sin Nombre,baja,14.0,13.999999247925295,14.0
70,Aeropuerto,alta,153.69937888198757,145.54019248029095,154.71960272922544
70,Aeropuerto,baja,133.44844720496894,113.17998957842525,103.42381270604075
70,Aeropuerto,media,132.40993788819875,88.28297268488993,99.3536458790619
74,El Futuro,alta,43.924932975871315,0.0,45.391797474704546
74,El Futuro,baja,368.969436997319,204.53078122224645,268.4779629559367
74,El Futuro,media,189.97533512064342,162.42265436272282,156.95857008725827
75,El Bajo,baja,17.50980392156863,20.766783050419765,14.34612617398468
75,El Bajo,media,11.980392156862745,0.0,7.68921195844262
77,Las Rosas,alta,46.68395773294909,53.256270666478386,53.531696259599656
77,Las Rosas,baja,227.4601344860711,180.86330465301455,155.93750337439357
77,Las Rosas,media,245.835734870317,163.74870425193737,229.58600982004614
78,El Retiro,baja,3.5373665480427046,0.0,7.835587531825308
79,Sin Nombre,alta,2.158071748878924,12.55187339040231,3.839202791625793
79,Sin Nombre,baja,51.177130044843054,4.038582116868837,37.04237927621633
79,Sin Nombre,media,15.414798206278027,28.074861095332814,14.38117603944221
80,Alegre,baja,19.910526315789475,0.0,13.774976517405182
84,90 y 19,baja,3.75609756097561,0.0,2.746648327356655
85,Los Chaques,alta,1.3,0.0,0.629463488035614
85,Los Chaques,baja,20.8,39.0,9.524540864032017
85,Los Chaques,media,26.0,0.0,24.375296082736067
86,Monasterio,alta,19.2,42.0,14.284267648293392
86,Monasterio,baja,6.0,0.0,1.8798100649982843
86,Monasterio,media,9.6,0.0,4.161598386608506
87,La Cantera,alta,28.7820796460177,7.801327771860953,18.662266650771915
87,La Cantera,baja,86.34623893805309,78.469719095786,52.231496821865754
87,La Cantera,media,87.25995575221239,84.8069186377671,84.82355757734832
88,116 y 77,alta,3.7358490566037736,0.0,1.0224970970142224
88,116 y 77,baja,15.566037735849056,33.0,8.559607935587062
88,116 y 77,media,6.2264150943396235,0.0,4.524552852850185
89,Frison,baja,126.2625,101.84660228893136,78.49354397501422
89,Frison,media,12.674999999999999,18.705320785366816,7.860682028907001
90,65 y 153,baja,0.0,0.0,0.25060270511683364
91,La Bajada,baja,0.0,0.0,47.50331795836907
91,La Bajada,media,0.0,0.0,28.769349685630115
92,Veintiseis de julio,alta,0.0,0.0,0.482036672501828
92,Veintiseis de julio,baja,40.61538461538461,34.47253682173138,42.22266949594475
92,Veintiseis de julio,media,10.54945054945055,9.82010860017945,16.291388810289828
97,19 y 77,alta,11.661129568106313,13.716635159878106,14.45469342054422
97,19 y 77,baja,23.322259136212626,12.536533620292502,12.16750737582365
97,19 y 77,media,95.88039867109634,68.97621389459324,78.84475571874701
99,Las Margaritas,baja,18.4390243902439,8.726590604472666,18.515764350589475
105,Alegre,baja,320.69380530973456,292.14790775527473,292.3299701318323
105,Alegre,media,230.3575221238938,218.11391034310654,188.04568757634544
106,Carlos Agosti,baja,172.8960396039604,178.12822275028796,143.46968740932283
106,Carlos Agosti,media,142.94554455445544,96.87177389575072,129.0853332791231
107,Padre Cajade,baja,13.172043010752688,0.0,12.09114784117212
109,Villa Alba,baja,16.60377358490566,0.0,8.681664483860693
113,Joel,baja,228.7838827838828,173.1138149985323,218.1094952266439
155,Villa San Martín,baja,31.633333333333336,24.295709585733896,18.443534113330273
155,Villa San Martín,media,46.8,24.93430615951871,46.38942899862385
175,Martín Fierro,baja,12.143356643356643,0.0,7.633628050005646
175,Martín Fierro,media,5.807692307692308,0.0,4.898277690847021
194,Ruta del Sol,baja,68.30530401034929,45.53440721651265,66.32006161626326
194,Ruta del Sol,media,6.545924967658474,3.501538233490098,8.241449532499894
304,Savoia,baja,301.6545454545454,254.72301643928887,266.8396250423279
304,Savoia,media,23.697902097902098,63.187156598316015,27.642658800956728
322,Cristo Rey,alta,20.407361963190183,11.290326078680671,25.674714738924663
322,Cristo Rey,baja,37.89938650306748,0.0,18.264161569618288
322,Cristo Rey,media,171.51901840490797,92.67504491440424,164.59469926651815
325,36 Bis y 135,alta,7.954545454545454,0.0,6.301490181684409
325,36 Bis y 135,media,21.022727272727273,0.0,18.698509818417058
350,San Cayetano,baja,28.173913043478258,21.311426320317423,21.71546106324439
350,San Cayetano,media,16.0,22.57592282732318,22.261604743557267
405,Medalla Milagrosa,alta,87.42975206611571,62.1126035457013,81.74927564723626
405,Medalla Milagrosa,baja,29.553719008264462,0.0,20.258571319815477
405,Medalla Milagrosa,media,70.19008264462809,86.8873929504926,44.92934397738855
419,16 y 80,alta,38.71219512195122,21.07745796143104,27.819790681339125
419,16 y 80,baja,89.52195121951219,78.68792429662756,65.3910862104661
419,16 y 80,media,151.82439024390243,119.6084237589596,120.2291961294027
468,La Aceitera,baja,67.36082474226805,62.41935979148634,70.89984060172822
468,La Aceitera,media,22.45360824742268,0.0,16.596955075403145
468,La Aceitera,media,22.45360824742268,0.0,16.596955075403145
472,Gambier,baja,29.192857142857143,39.725651358728236,25.982540486170016
472,Gambier,media,0.0,0.0,2.5485218459733807
493,Los Robles,alta,62.811235955056176,48.81038861980598,59.67945690286345
493,Los Robles,baja,78.38426966292134,71.13327130780783,57.19447863090446
493,Los Robles,media,105.37752808988763,82.47094393382267,77.63369538829926
494,Puente de Fierro,alta,26.344966028412603,30.54587712416215,23.14912652234101
494,Puente de Fierro,baja,487.1423718344657,396.6836063640163,376.49143780222005
494,Puente de Fierro,media,250.51667696108711,200.59444291157212,212.94901354994016
553,El Retiro,alta,46.21102661596958,55.27327715450434,43.583232758938
553,El Retiro,baja,139.90494296577947,103.80880329072502,98.79902925929734
553,El Retiro,media,222.57604562737643,164.30279435203082,179.4103388961561
559,Niní,baja,14.362499999999999,0.0,13.10864782365106
559,Niní,media,191.5,383.0,193.25523099896319
613,Mercosur,baja,201.2930402930403,170.44331034853863,161.81120130554848
613,Mercosur,media,36.062271062271066,30.76061608356713,26.325813371726507
615,Boliviana,baja,0.88,0.0,0.21517475957046367
622,La Unión,alta,7.327868852459016,0.0,6.329835030542
622,La Unión,baja,68.39344262295081,100.48165656816789,31.238982908971884
622,La Unión,media,83.04918032786884,48.51834343183211,43.19199241204814
627,La Usina,baja,22.544554455445546,0.0,17.909312307559706
664,48 y 144,alta,141.35964912280704,128.2770308671953,136.28862195024226
664,48 y 144,baja,59.3421052631579,32.06143880661131,37.73638130335906
664,48 y 144,media,83.46491228070175,67.80212822687409,65.19055746384656
682,40 y 150,baja,66.27450980392156,47.77861035256508,57.511917492059034
682,40 y 150,media,0.0,0.0,0.24132471596215116
696,Altos del Sol,baja,104.89983305509183,101.47947401026008,94.02340586516985
696,Altos del Sol,media,0.0,0.0,1.494500738072133
775,516Bis y 220,baja,62.84304932735426,38.79495979944498,25.598577615258982
775,516Bis y 220,media,35.91031390134529,4.769112511009967,34.280307384217394
796,Sin Nombre,alta,5.2105263157894735,0.0,1.9741707333642542
796,Sin Nombre,baja,1.7368421052631577,0.0,1.1009953536432153
801,Villa Montoro,alta,295.78792569659447,232.048290176103,288.9473766826381
801,Villa Montoro,baja,61.87848297213622,57.05623275682054,40.60849846297656
801,Villa Montoro,media,204.9450464396285,229.27324205671255,147.00249914536346
807,Villa Montoro,alta,7.538549400342661,0.0,4.3476092616755215
807,Villa Montoro,baja,338.6065105653912,243.0920003906586,228.5469866160341
807,Villa Montoro,media,66.59051970302684,101.67966452703313,44.8245106166219
810,Los Ciruelos,baja,5.125,4.463568774491098,8.136501135492898
810,Los Ciruelos,media,0.0,0.0,0.44940151439355386
814,Don Fabián,alta,49.71142284569138,26.288098352541653,48.136001857146304
814,Don Fabián,baja,115.15430861723446,135.78609741149214,88.23617872283927
814,Don Fabián,media,142.2124248496994,120.25480604611951,132.7754623677673
818,La Rueda,baja,30.608695652173914,33.46531759357198,28.455921161775986
818,La Rueda,media,0.0,0.0,0.033562433047500964
820,Sin Nombre,baja,14.444444444444446,11.969158862508282,11.777795649586217
825,Los Colectiveros,baja,0.5454545454545454,8.449704213390978,0.6037153597583037
825,Los Colectiveros,baja,0.5454545454545454,0.0,0.6037153597583037
833,La Granjita,alta,0.0,0.0,0.40006154250213566
833,La Granjita,baja,117.97051978277736,117.99451720289548,110.8222348683927
833,La Granjita,media,1.638479441427463,0.0,2.2381284742552214
837,Las Dos Manzanas,baja,0.835820895522388,0.0,1.86751906954238
840,Ruta del Sol,baja,25.826086956521742,4.414101708274486,12.96099428327353
840,Ruta del Sol,media,11.956521739130434,11.741670255994288,14.435382833186674
844,Etcheverry I,baja,4.7368421052631575,0.0,0.9395846892311593
846,Sin Nombre,baja,12.736842105263158,0.0,8.533994088744478
846,Sin Nombre,media,2.3157894736842106,0.0,0.2507722280365423
851,La 28,alta,28.615384615384617,31.0,25.892179399892463
851,La 28,baja,0.7948717948717948,0.0,0.5725470670091691
851,La 28,media,8.743589743589743,0.0,3.215189976660227
854,Santa Rosa,alta,6.844978165938865,1.4196926040929214,29.850403772122647
854,Santa Rosa,baja,67.00873362445415,62.28810206985688,37.31622879771718
854,Santa Rosa,media,25.578602620087338,3.716162360186036,65.05031936758564
858,Santa Rosa Calle 39,baja,1.9767441860465116,0.0,2.588794898683148
863,Sin Nombre,baja,78.4721189591078,31.563331275164607,58.249075360144936
880,Santa Ana,baja,88.72491909385113,103.14499629803115,76.30821746225322
880,Santa Ana,media,1.190938511326861,0.0,1.5729848593248497
883,El Bajo,baja,6.285714285714286,9.444191851540987,5.047026742853694
892,Martín Fierro,baja,9.365079365079364,15.13097912998161,9.4342372416737
892,Martín Fierro,media,0.0,0.0,0.6370155280042851
895,El Parque,baja,3.714285714285714,13.0,2.178208837875346
895,El Parque,media,10.4,0.0,10.821791162116718
901,El Retiro I,baja,1.0714285714285714,0.0,1.0040298864396093
906,Arturo Seguí II,alta,0.0,0.0,0.6274844288357293
906,Arturo Seguí II,baja,10.625,17.0,5.576413192208669
906,Arturo Seguí II,media,13.8125,0.0,10.796102378934007
917,San Antonio,baja,0.44594594594594594,0.0,0.5751433439832905
917,San Antonio,media,4.45945945945946,0.0,1.662210211238545
929,El Molino I,alta,0.0,0.0,3.2024681011768057
929,El Molino I,baja,47.54838709677419,31.69852932561382,30.81134330415076
929,El Molino I,media,20.580645161290324,29.678590213859973,23.644228065627892
935,La Granja II,alta,22.0,22.0,18.18369864522756
935,La Granja II,media,6.387096774193549,0.0,3.816301354801237
946,La Granjita II,alta,45.95845697329377,0.0,42.78378275030482
946,La Granjita II,baja,45.95845697329377,30.607203690249733,26.67494394123465
946,La Granjita II,media,74.68249258160238,131.10491493293574,71.26150495846053
954,Sin Nombre,alta,18.333333333333336,0.0,12.446943894210085
954,Sin Nombre,media,25.666666666666668,0.0,20.553056105849475
975,El Retiro,alta,40.82700421940928,26.200129433425104,45.91497888675784
975,El Retiro,baja,410.0,314.35833788341984,336.6621271026118
975,El Retiro,media,212.78481012658227,219.66803712477093,156.30428272644076
1005,Progreso II,baja,14.481012658227847,37.6293660222037,8.011770052632652
1034,Sin Nombre,baja,20.30769230769231,17.33828736611411,12.750259812368563
1049,El Country,alta,2.8235294117647056,0.0,1.1671445171947246
1049,El Country,baja,79.05882352941177,60.08049388135775,52.621485559733365
1049,El Country,media,112.23529411764706,107.91951005512578,102.88310967443002
1055,Sin Nombre,alta,0.0,0.0,0.004587903839191032
1055,Sin Nombre,baja,69.05014749262537,54.869117569146454,42.14710131951623
1055,Sin Nombre,media,90.62831858407078,78.13088017624757,90.84831077651124
1065,La Piedad,baja,248.13191489361702,132.22831703738666,188.9293172813859
1065,La Piedad,media,100.32000000000001,125.3088345545761,79.5369008008473
1075,La Esperanza,alta,37.43107898812597,16.260139437163303,21.927299682254954
1075,La Esperanza,baja,325.0593701600413,266.51721950696054,249.08539532250214
1075,La Esperanza,media,119.68094992256066,66.33345705039565,83.16548249602494
1076,Sebastián,baja,68.7286432160804,40.051509755405704,54.88240794712336
1076,Sebastián,media,19.01005025125628,0.0,8.927892367633694
1080,El Ombú,baja,29.534246575342465,55.04667906476358,41.15338135786762
1081,La Bajada II,alta,4.98876404494382,18.598607410779664,6.9562149412425045
1081,La Bajada II,baja,2.9101123595505616,0.0,2.223756402739433
1081,La Bajada II,media,34.92134831460674,18.401392048919377,27.815000431986714
1083,29 y 90,alta,45.262645914396884,0.0,28.463785142722863
1083,29 y 90,baja,116.5272373540856,84.9744462190529,70.5094339760288
1083,29 y 90,media,18.77918287937743,41.874023178303666,9.322561519763259
1088,La Victoria,alta,0.5176470588235293,0.6622389056462423,0.9437563002633229
1088,La Victoria,baja,129.41176470588235,11.372093800518492,102.94205630382106
1088,La Victoria,baja,129.41176470588235,61.38777532578267,102.94205630382106
1088,La Victoria,media,10.870588235294116,0.0,11.029724100693338
1088,La Victoria,media,10.870588235294116,24.48159093821465,11.029724100693338
1095,154 y 413,baja,2.0408163265306123,0.0,0.972783228301868
1097,San Luis,alta,106.46256239600666,104.6974258914822,122.50917296853862
1097,San Luis,baja,47.45424292845258,20.71786944090057,25.209258923274408
1097,San Luis,media,99.03494176372712,88.48504072966705,71.87574517910541
1105,Los Pinos,alta,14.5171974522293,13.56890504672761,11.741930232557594
1105,Los Pinos,baja,98.08917197452229,87.31437622709872,93.16664195324653
1105,Los Pinos,media,100.05095541401273,95.34766119857696,74.73097264348281
1115,La Vía,alta,11.634615384615385,3.085426397244039,28.015182751550725
1115,La Vía,baja,110.52884615384615,123.79560469328187,99.79646968991405
1115,La Vía,media,38.07692307692307,23.720743375796644,50.06974403171103
1309,El Triunfo,alta,44.0,44.0,43.793681204403676
1309,El Triunfo,media,0.0,0.0,0.20631879563686392
1483,Sin Nombre,alta,170.62008733624455,156.56111454259846,167.12494507331397
1483,Sin Nombre,media,20.75109170305677,19.438887680681958,8.875054926901928
1526,La Laguna,alta,2.358695652173913,4.97147454111459,2.0951822890838283
1526,La Laguna,baja,5.054347826086957,19.72859962880931,1.894485535269171
1526,La Laguna,media,17.184782608695652,3.149963321700173,13.935070744371206
1528,Sin Nombre,baja,1.2142857142857142,0.0,0.5857337820777877
1540,Toba,alta,172.12845849802372,148.87162672569434,154.9786450221595
1540,Toba,media,101.19367588932806,102.12837839578023,96.02135497778039
1565,El Olvido,alta,80.28360413589365,54.45947224157803,79.1765376346898
1565,El Olvido,baja,58.43426883308715,47.31190526027039,35.6001408425286
1565,El Olvido,media,211.37961595273265,220.52579760655163,190.9048131272614
1568,La Isla,alta,289.65142857142854,293.0000156114266,270.21447904558687
1568,La Isla,media,26.78857142857143,0.0,22.785520954518702
2864,YPF,baja,8.58,0.0,5.102236313563392
2873,El Mercadito,alta,0.0,0.0,1.7752959733918119
2873,El Mercadito,baja,108.8782894736842,100.90815844441256,71.12286473248678
2873,El Mercadito,media,70.74013157894737,86.09183752517285,96.06063685714231
4387,Tres de Abril,alta,67.87234042553192,33.89761202095921,47.977517989629625
4387,Tres de Abril,baja,27.5,27.507853272935417,27.257227742496106
4387,Tres de Abril,media,152.12765957446808,158.59453684080435,137.1019488497695
4390,Nueva Esperanza,baja,8.060344827586206,0.0,4.506922031629646
4390,Nueva Esperanza,media,2.370689655172414,0.0,2.3439901831023984
4465,La Granja,alta,67.72388059701493,33.51449875214963,72.39406136666084
4465,La Granja,baja,17.156716417910445,19.5346087905845,12.589711202469251
4465,La Granja,media,195.044776119403,188.95088385156475,156.93137108907362
4521,El Molino,baja,51.77114427860696,58.91171661777379,42.2085874039775
4521,El Molino,media,30.701492537313435,19.118634002431552,31.984783141404233
4577,Abasto Nuevo,alta,1.5149700598802396,0.15336493956442537,4.489577182111647
4577,Abasto Nuevo,baja,13.201881950384944,0.0,9.42371352357669
4577,Abasto Nuevo,media,18.612489307100088,12.413357393607585,13.357693797642
4616,Sin Nombre,baja,9.5,0.0,5.777476546695234
4616,Sin Nombre,media,3.5,0.0,3.086976072415318
4617,La Piojera,baja,5.577464788732394,0.0,1.393949386586019
4707,Las Vías,alta,50.0,0.0,0.9278967867777765
4707,Las Vías,baja,50.0,0.0,20.54862660046795
4707,Las Vías,media,0.0,0.0,28.515380223018056
4708,Hipódromo,baja,31.2,33.000001140074055,27.21445614298727
4710,Terra Mía,baja,6.578947368421052,0.0,3.3484811232214313
4710,Terra Mía,media,0.0,0.0,0.07468936592845853
5681,Evita,alta,7.85933147632312,0.0,22.480078582256866
5681,Evita,baja,27.071030640668525,0.0,13.491719607233877
5681,Evita,media,62.87465181058496,0.0,76.27742174048193
5682,La Falcone,alta,14.5,5.8333491023259585,13.11067888240081
5682,La Falcone,baja,23.5,13.341804817322657,14.718731841607562
5682,La Falcone,media,38.0,45.06316680311673,34.74103549814389
5683,Terra Mía II,baja,0.0,0.0,2.0112144594276122
5684,La Unión,alta,19.18483412322275,0.0,23.854802182389424
5684,La Unión,baja,13.345971563981044,27.82170873637593,5.607893902289663
5684,La Unión,media,51.71563981042654,30.08914541042641,35.38503453165851
5685,Jazmín,alta,1.4128440366972477,0.0,2.2276204935110315
5685,Jazmín,baja,4.238532110091743,0.0,2.078077193663327
5685,Jazmín,media,4.944954128440367,0.0,2.700616382912729
5686,Primero de Agosto,alta,3.4232365145228214,0.0,3.8230754467381383
5686,Primero de Agosto,baja,67.43775933609959,33.60256669026033,54.133249321084065
5686,Primero de Agosto,media,17.45850622406639,31.010964263613815,13.362643242610943
5688,Los Pinos,baja,14.427480916030534,0.0,10.024196349256501
5689,Villa Garivaldi,baja,21.0,5.38917866760486,21.512094046831425
5689,Villa Garivaldi,media,0.0,0.0,0.1458051521802167
6541,Sin Nombre,baja,18.36385255648038,0.43678447011654503,19.60684392813816
6541,Sin Nombre,baja,18.36385255648038,0.0,19.60684392813816
6541,Sin Nombre,media,22.994054696789537,0.0,25.146343383347265
6541,Sin Nombre,media,22.994054696789537,0.0,25.146343383347265
6542,Villa Montoro,baja,24.524590163934423,0.0,24.118642130794434
6542,Villa Montoro,media,0.0,0.0,1.8164727053051897
6544,La Cerámica,alta,0.8235294117647058,0.0,1.0714987066150525
6544,La Cerámica,baja,4.11764705882353,0.3843137129624853,0.9309765460508905
6544,La Cerámica,media,4.9411764705882355,0.0,1.388593007861343
6545,Los Zorzales,baja,0.0,0.0,0.9012551748131513
